regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000124831	ENSG00000134186	0.0143229	-0.0408906	1	-nan
ENSG00000159388	ENSG00000118503	0.0593458	0.213758	1	-nan
ENSG00000111530	ENSG00000139187	0.00541779	0.130762	1	-nan
ENSG00000111530	ENSG00000139278	3.20002e-05	0.0118004	1	-nan
ENSG00000186827	ENSG00000100461	0.0079999	0.100826	1	-nan
ENSG00000105176	ENSG00000080503	0.00060101	0.0119373	1	-nan
ENSG00000100941	ENSG00000175193	0.00128411	0.0926388	1	-nan
ENSG00000100941	ENSG00000213445	0.0918687	-0.0195346	1	-nan
ENSG00000100815	ENSG00000275700	0.00188204	0.101486	1	-nan
ENSG00000090061	ENSG00000140368	0.00128411	0.052017	1	-nan
ENSG00000089009	ENSG00000142541	0.758828	0.86286	16	-nan
ENSG00000089009	ENSG00000063177	0.682387	0.818364	2	-nan
ENSG00000089009	ENSG00000105640	0.853118	0.851427	7	-nan
ENSG00000089009	ENSG00000130255	0.741933	0.833873	1	-nan
ENSG00000089009	ENSG00000198242	0.736414	0.839048	6	-nan
ENSG00000089009	ENSG00000112306	0.802256	0.852498	5	-nan
ENSG00000089009	ENSG00000198755	0.736686	0.83623	1	-nan
ENSG00000089009	ENSG00000231500	0.75444	0.844665	8	-nan
ENSG00000089009	ENSG00000227507	0.206598	0.397527	3	-nan
ENSG00000089009	ENSG00000109475	0.806822	0.863044	7	-nan
ENSG00000089009	ENSG00000163682	0.724114	0.822305	3	-nan
ENSG00000089009	ENSG00000137441	0.301842	0.0964739	3	-nan
ENSG00000089009	ENSG00000159674	0.260951	-0.0563497	1	-nan
ENSG00000089009	ENSG00000203747	0.260486	0.0232442	2	-nan
ENSG00000089009	ENSG00000122406	0.718225	0.829261	2	-nan
ENSG00000089009	ENSG00000142937	0.696937	0.842324	4	-nan
ENSG00000089009	ENSG00000144713	0.824157	0.852225	12	-nan
ENSG00000089009	ENSG00000008988	0.716302	0.820341	3	-nan
ENSG00000089009	ENSG00000137154	0.808417	0.849663	3	-nan
ENSG00000089009	ENSG00000197958	0.690796	0.82006	1	-nan
ENSG00000089009	ENSG00000089157	0.582164	0.793732	1	-nan
ENSG00000089009	ENSG00000100453	0.404956	0.18622	1	-nan
ENSG00000089009	ENSG00000140988	0.799633	0.866556	11	-nan
ENSG00000089009	ENSG00000167526	0.777359	0.85685	2	-nan
ENSG00000087338	ENSG00000119541	0.000174202	0.0212509	1	-nan
ENSG00000087191	ENSG00000112739	0.0631281	0.0108353	1	-nan
ENSG00000080503	ENSG00000105176	0.00060101	0.0119373	1	-nan
ENSG00000060339	ENSG00000129351	0.00188204	0.00158375	1	-nan
ENSG00000009307	ENSG00000077984	0.129561	-0.067481	1	-nan
ENSG00000009307	ENSG00000227507	0.0768459	0.200731	1	-nan
ENSG00000009307	ENSG00000140988	0.239637	0.241878	1	-nan
ENSG00000009307	ENSG00000008517	0.122163	0.189933	1	-nan
ENSG00000137776	ENSG00000122122	0.0439964	0.0177172	1	-nan
ENSG00000198625	ENSG00000244509	0.120872	0.152878	1	-nan
ENSG00000198625	ENSG00000177885	0.0994537	0.082813	1	-nan
ENSG00000198625	ENSG00000188529	0.142307	0.0325386	1	-nan
ENSG00000196531	ENSG00000105193	0.570325	0.732819	1	-nan
ENSG00000196531	ENSG00000105640	0.587646	0.786431	1	-nan
ENSG00000196531	ENSG00000109475	0.607384	0.766622	3	-nan
ENSG00000196531	ENSG00000143947	0.666593	0.784349	1	-nan
ENSG00000196531	ENSG00000198918	0.603321	0.766983	1	-nan
ENSG00000196531	ENSG00000161016	0.59294	0.774461	1	-nan
ENSG00000196419	ENSG00000091527	3.20002e-05	0.0172459	1	-nan
ENSG00000196419	ENSG00000185896	0.0861282	-0.00757049	1	-nan
ENSG00000189079	ENSG00000159377	8.88915e-05	0.0828534	1	-nan
ENSG00000180628	ENSG00000134283	0.00299321	0.151337	1	-nan
ENSG00000176401	ENSG00000148297	3.58536e-06	0.000868965	1	-nan
ENSG00000172349	ENSG00000163171	0.0134617	0.00266219	1	-nan
ENSG00000171988	ENSG00000119314	0.00387704	0.0861398	1	-nan
ENSG00000161526	ENSG00000169895	8.88915e-05	-0.0247082	1	-nan
ENSG00000158161	ENSG00000143224	0.00128411	-0.032612	1	-nan
ENSG00000137413	ENSG00000163938	0.0105034	0.0635123	1	-nan
ENSG00000133773	ENSG00000115604	0.000288058	0.0448525	1	-nan
ENSG00000130956	ENSG00000138182	0.000800181	-0.113971	1	-nan
ENSG00000121671	ENSG00000149809	8.88915e-05	-0.0276168	1	-nan
ENSG00000113649	ENSG00000167766	0.00060101	0.0258654	1	-nan
ENSG00000113649	ENSG00000116521	0.000174202	-0.0105146	1	-nan
ENSG00000111912	ENSG00000169359	0.00739809	0.0540848	1	-nan
ENSG00000111596	ENSG00000132768	8.88915e-05	0.0231664	1	-nan
ENSG00000196507	ENSG00000109445	0.000174202	0.0165721	1	-nan
ENSG00000105323	ENSG00000149557	0.000430284	0.0706268	1	-nan
ENSG00000100201	ENSG00000234545	0.0469245	-0.0895358	1	-nan
ENSG00000100201	ENSG00000157593	0.000430284	0.0122943	1	-nan
ENSG00000100201	ENSG00000115085	0.0319104	-0.0433745	1	-nan
ENSG00000092201	ENSG00000103657	8.88915e-05	-0.0326136	1	-nan
ENSG00000084072	ENSG00000116017	0.00259425	0.0738819	1	-nan
ENSG00000005810	ENSG00000232629	3.58536e-06	0.0186871	1	-nan
ENSG00000221869	ENSG00000111716	0.0224598	-0.0184688	1	-nan
ENSG00000213015	ENSG00000100385	0.00222391	0.0863728	1	-nan
ENSG00000049618	ENSG00000062716	0.00299321	-0.000673495	1	-nan
ENSG00000049618	ENSG00000172115	0.000288058	0.024294	1	-nan
ENSG00000049618	ENSG00000159023	0.00128411	0.108331	1	-nan
ENSG00000049618	ENSG00000204406	0.0869308	0.0835081	1	-nan
ENSG00000171456	ENSG00000104689	0.00128411	0.0667592	1	-nan
ENSG00000141002	ENSG00000164674	0.054888	0.0383155	1	-nan
ENSG00000171148	ENSG00000007255	0.0725116	0.0808855	1	-nan
ENSG00000171148	ENSG00000170542	0.00188204	0.0660544	1	-nan
ENSG00000171148	ENSG00000145675	0.0992636	-0.016674	1	-nan
ENSG00000171148	ENSG00000114395	0.00259425	0.0588788	1	-nan
ENSG00000171148	ENSG00000110324	0.124575	0.0255245	1	-nan
ENSG00000171148	ENSG00000153406	3.58536e-06	0.0144169	1	-nan
ENSG00000116017	ENSG00000084072	0.00259425	0.0738819	1	-nan
ENSG00000162702	ENSG00000105058	0.00436193	0.123854	1	-nan
ENSG00000111642	ENSG00000163681	0.0553994	0.0425136	2	-nan
ENSG00000008083	ENSG00000105953	3.58536e-06	0.0614918	1	-nan
ENSG00000008083	ENSG00000168488	0.00102794	0.0647916	1	-nan
ENSG00000125740	ENSG00000177606	0.273117	0.485066	10	-nan
ENSG00000125740	ENSG00000170345	0.166745	0.365775	5	-nan
ENSG00000067082	ENSG00000099860	0.0085967	0.0345386	1	-nan
ENSG00000067082	ENSG00000168685	0.014058	0.108627	1	-nan
ENSG00000067082	ENSG00000123338	0.0529537	0.0927371	1	-nan
ENSG00000067082	ENSG00000068305	3.20002e-05	-0.0341011	1	-nan
ENSG00000106400	ENSG00000084070	0.0545901	0.123642	1	-nan
ENSG00000169249	ENSG00000172687	0.00222391	0.0685611	1	-nan
ENSG00000176953	ENSG00000213722	0.000174202	-0.013317	1	-nan
ENSG00000004838	ENSG00000064419	3.58536e-06	-0.0211047	1	-nan
ENSG00000172667	ENSG00000115762	8.88915e-05	0.00690258	1	-nan
ENSG00000172667	ENSG00000136573	0.00156882	0.0472144	1	-nan
ENSG00000100084	ENSG00000107874	3.58536e-06	0.0143499	1	-nan
ENSG00000163159	ENSG00000180329	0.000174202	0.00359241	1	-nan
ENSG00000115738	ENSG00000137441	0.144515	0.295645	1	-nan
ENSG00000109381	ENSG00000139180	3.58536e-06	0.0448224	2	-nan
ENSG00000109381	ENSG00000100567	0.0757587	0.0743894	2	-nan
ENSG00000136504	ENSG00000136240	8.88915e-05	0.041133	1	-nan
ENSG00000136504	ENSG00000163635	0.000174202	0.0343973	1	-nan
ENSG00000080802	ENSG00000143013	0.00188204	0.106722	2	-nan
ENSG00000080802	ENSG00000100897	0.0406818	0.0659338	1	-nan
ENSG00000179862	ENSG00000072274	0.00060101	-0.0644241	1	-nan
ENSG00000177606	ENSG00000170889	0.344084	-0.306486	2	-nan
ENSG00000177606	ENSG00000142541	0.322856	-0.378395	1	-nan
ENSG00000177606	ENSG00000125740	0.273117	0.485066	10	-nan
ENSG00000177606	ENSG00000011600	0.198562	-0.456467	1	-nan
ENSG00000177606	ENSG00000112306	0.272637	-0.371556	1	-nan
ENSG00000177606	ENSG00000164587	0.257081	-0.386034	1	-nan
ENSG00000177606	ENSG00000109475	0.302317	-0.421014	1	-nan
ENSG00000177606	ENSG00000145287	0.148887	-0.430032	2	-nan
ENSG00000177606	ENSG00000169442	0.166651	-0.199383	3	-nan
ENSG00000177606	ENSG00000071082	0.25847	-0.371228	2	-nan
ENSG00000177606	ENSG00000198034	0.260937	-0.431486	2	-nan
ENSG00000177606	ENSG00000166441	0.359789	-0.33468	3	-nan
ENSG00000177606	ENSG00000167286	3.58536e-06	0.0516356	1	-nan
ENSG00000177606	ENSG00000150045	0.197874	-0.416685	3	-nan
ENSG00000177606	ENSG00000213741	0.295715	-0.362043	1	-nan
ENSG00000164985	ENSG00000119414	3.58536e-06	0.0170996	1	-nan
ENSG00000069667	ENSG00000115523	0.178198	-0.0841603	1	-nan
ENSG00000069667	ENSG00000167286	0.101661	0.295727	1	-nan
ENSG00000069667	ENSG00000008517	0.139429	0.259849	1	-nan
ENSG00000161405	ENSG00000180739	0.136148	-0.00904019	1	-nan
ENSG00000161405	ENSG00000137193	0.000430284	0.0427545	1	-nan
ENSG00000085274	ENSG00000092820	0.000430284	0.0146308	1	-nan
ENSG00000062194	ENSG00000108774	0.0979376	-0.0214019	1	-nan
ENSG00000062194	ENSG00000088986	0.080793	0.0615203	1	-nan
ENSG00000109445	ENSG00000196507	0.000174202	0.0165721	1	-nan
ENSG00000178163	ENSG00000078795	0.00188204	-0.0483112	1	-nan
ENSG00000143578	ENSG00000182372	0.00259425	0.0632721	1	-nan
ENSG00000068305	ENSG00000067082	3.20002e-05	-0.0341011	1	-nan
ENSG00000167491	ENSG00000103479	0.00060101	0.0398024	1	-nan
ENSG00000143621	ENSG00000167460	0.0753372	0.0305032	1	-nan
ENSG00000143621	ENSG00000107874	3.20002e-05	0.0364677	1	-nan
ENSG00000170345	ENSG00000125740	0.166745	0.365775	5	-nan
ENSG00000170345	ENSG00000171223	0.0754525	-0.0923759	1	-nan
ENSG00000170345	ENSG00000116489	0.0418625	0.0887561	1	-nan
ENSG00000170345	ENSG00000115935	0.00598882	-0.101783	1	-nan
ENSG00000170345	ENSG00000166441	0.122537	-0.235681	1	-nan
ENSG00000155329	ENSG00000181555	8.88915e-05	0.0242718	1	-nan
ENSG00000111358	ENSG00000150990	3.20002e-05	0.0120451	1	-nan
ENSG00000198160	ENSG00000169727	0.110462	0.0752534	3	-nan
ENSG00000198160	ENSG00000164091	3.20002e-05	-0.00198052	1	-nan
ENSG00000138378	ENSG00000198898	0.0886936	0.031802	1	-nan
ENSG00000138378	ENSG00000164548	0.16164	0.0619997	1	-nan
ENSG00000138378	ENSG00000178913	0.147997	0.00916073	1	-nan
ENSG00000138378	ENSG00000133226	0.122461	0.0564697	1	-nan
ENSG00000138378	ENSG00000147274	0.074471	0.0963079	1	-nan
ENSG00000138378	ENSG00000108219	8.88915e-05	-0.0307825	1	-nan
ENSG00000171476	ENSG00000105374	0.331615	0.593338	14	-nan
ENSG00000171476	ENSG00000011600	0.194383	0.435537	2	-nan
ENSG00000171476	ENSG00000130303	0.0444466	0.116497	1	-nan
ENSG00000171476	ENSG00000112306	0.321287	0.191026	1	-nan
ENSG00000171476	ENSG00000231500	0.335495	0.20699	5	-nan
ENSG00000171476	ENSG00000227507	0.0350214	-0.0856169	12	-nan
ENSG00000171476	ENSG00000168685	0.0457241	-0.190837	4	-nan
ENSG00000171476	ENSG00000109475	0.316118	0.213529	1	-nan
ENSG00000171476	ENSG00000137441	0.207377	0.507692	4	-nan
ENSG00000171476	ENSG00000159674	0.120199	0.374729	2	-nan
ENSG00000171476	ENSG00000203747	0.191745	0.486782	3	-nan
ENSG00000171476	ENSG00000158869	0.18374	0.408604	1	-nan
ENSG00000171476	ENSG00000115523	0.315834	0.583466	6	-nan
ENSG00000171476	ENSG00000121966	0.066139	0.0514323	4	-nan
ENSG00000171476	ENSG00000144713	0.322091	0.189054	5	-nan
ENSG00000171476	ENSG00000187118	0.101639	0.32439	2	-nan
ENSG00000171476	ENSG00000241343	0.217007	0.205846	1	-nan
ENSG00000171476	ENSG00000198918	0.309823	0.205109	1	-nan
ENSG00000171476	ENSG00000008988	0.259847	0.247641	3	-nan
ENSG00000171476	ENSG00000110700	0.325152	0.201901	1	-nan
ENSG00000171476	ENSG00000167286	0.0328507	-0.0950699	3	-nan
ENSG00000171476	ENSG00000150045	0.179072	0.467937	11	-nan
ENSG00000171476	ENSG00000134539	0.148276	0.387337	4	-nan
ENSG00000171476	ENSG00000089157	0.245629	0.207718	1	-nan
ENSG00000171476	ENSG00000100450	0.0681043	0.31731	1	-nan
ENSG00000171476	ENSG00000100453	0.283215	0.609387	9	-nan
ENSG00000171476	ENSG00000183648	0.0681296	0.198843	1	-nan
ENSG00000171476	ENSG00000140988	0.319088	0.20732	2	-nan
ENSG00000171476	ENSG00000008517	0.0423564	-0.0907796	2	-nan
ENSG00000180964	ENSG00000175826	0.00259425	0.0827289	1	-nan
ENSG00000196591	ENSG00000048544	0.000174202	0.0220546	1	-nan
ENSG00000185651	ENSG00000091527	0.000174202	0.0654932	1	-nan
ENSG00000185651	ENSG00000166295	0.0650134	0.0846653	1	-nan
ENSG00000157514	ENSG00000142541	0.248175	0.517486	1	-nan
ENSG00000157514	ENSG00000087074	0.10413	0.132941	1	-nan
ENSG00000157514	ENSG00000182899	0.239863	0.504209	1	-nan
ENSG00000157514	ENSG00000158869	0.102924	-0.055923	1	-nan
ENSG00000157514	ENSG00000147443	0.0452724	0.0659751	1	-nan
ENSG00000157514	ENSG00000166441	0.299051	0.54125	2	-nan
ENSG00000157514	ENSG00000140988	0.260346	0.521844	2	-nan
ENSG00000116539	ENSG00000108774	0.0506979	0.0548884	1	-nan
ENSG00000116539	ENSG00000140931	0.0371198	0.0415172	1	-nan
ENSG00000171223	ENSG00000011600	0.0892279	-0.0682941	1	-nan
ENSG00000171223	ENSG00000115977	0.155713	0.313808	1	-nan
ENSG00000171223	ENSG00000170345	0.0754525	-0.0923759	1	-nan
ENSG00000020633	ENSG00000100083	0.0528551	0.134025	1	-nan
ENSG00000175550	ENSG00000100100	0.0326501	0.0426511	1	-nan
ENSG00000065526	ENSG00000112031	0.00128411	0.0521327	1	-nan
ENSG00000137193	ENSG00000161405	0.000430284	0.0427545	1	-nan
ENSG00000114126	ENSG00000132965	0.000174202	-0.0109821	1	-nan
ENSG00000163939	ENSG00000026950	0.062855	-0.00259808	1	-nan
ENSG00000185122	ENSG00000104915	0.000288058	0.0795446	1	-nan
ENSG00000188976	ENSG00000083099	0.00541779	0.110236	1	-nan
ENSG00000188976	ENSG00000055163	0.0993497	0.0952648	2	-nan
ENSG00000188976	ENSG00000088179	0.0959918	0.0739605	1	-nan
ENSG00000116030	ENSG00000184900	0.11891	0.0547821	1	-nan
ENSG00000112511	ENSG00000047365	0.0100186	0.0949919	1	-nan
ENSG00000163320	ENSG00000198589	0.00222391	0.0909314	1	-nan
ENSG00000163320	ENSG00000122257	0.000288058	-0.00193487	1	-nan
ENSG00000171634	ENSG00000125991	0.109498	0.0862201	1	-nan
ENSG00000105258	ENSG00000159593	0.0826883	0.0536515	2	-nan
ENSG00000165724	ENSG00000215114	0.000430284	0.0441179	1	-nan
ENSG00000104856	ENSG00000034533	0.000174202	0.0505476	1	-nan
ENSG00000101544	ENSG00000184574	8.88915e-05	-0.00826937	1	-nan
ENSG00000168310	ENSG00000115977	8.88915e-05	0.0618478	1	-nan
ENSG00000010818	ENSG00000146457	8.88915e-05	0.0556598	1	-nan
ENSG00000010818	ENSG00000136141	0.000430284	0.0549659	1	-nan
ENSG00000188994	ENSG00000198740	0.000800181	0.0341728	1	-nan
ENSG00000104231	ENSG00000104660	0.00102794	0.0972649	1	-nan
ENSG00000143013	ENSG00000080802	0.00188204	0.106722	2	-nan
ENSG00000183734	ENSG00000154217	0.0968908	0.134052	2	-nan
ENSG00000186660	ENSG00000179583	0.00188204	0.0791891	1	-nan
ENSG00000188529	ENSG00000198625	0.142307	0.0325386	1	-nan
ENSG00000188529	ENSG00000154473	3.20002e-05	-0.0270566	1	-nan
ENSG00000188529	ENSG00000186469	0.0746537	-0.0408923	1	-nan
ENSG00000197362	ENSG00000254772	3.20002e-05	0.0314353	1	-nan
ENSG00000198740	ENSG00000188994	0.000800181	0.0341728	1	-nan
ENSG00000198740	ENSG00000150093	0.00128411	0.10007	1	-nan
ENSG00000108518	ENSG00000184557	0.00102794	-0.0640882	1	-nan
ENSG00000108518	ENSG00000075624	0.757777	0.838125	4	-nan
ENSG00000108518	ENSG00000112306	0.672339	0.504473	2	-nan
ENSG00000108518	ENSG00000231500	0.700337	0.502977	1	-nan
ENSG00000108518	ENSG00000164587	0.655776	0.529866	2	-nan
ENSG00000108518	ENSG00000168685	0.126569	-0.0839799	3	-nan
ENSG00000108518	ENSG00000109475	0.662383	0.513814	3	-nan
ENSG00000164442	ENSG00000169252	0.00222391	0.0938888	1	-nan
ENSG00000129351	ENSG00000060339	0.00188204	0.00158375	1	-nan
ENSG00000101665	ENSG00000117758	0.000288058	0.0404303	1	-nan
ENSG00000101665	ENSG00000104129	0.00156882	0.0770763	1	-nan
ENSG00000103479	ENSG00000167491	0.00060101	0.0398024	1	-nan
ENSG00000103479	ENSG00000132581	0.00222391	0.0678792	1	-nan
ENSG00000103479	ENSG00000266028	0.00156882	0.0616858	1	-nan
ENSG00000103479	ENSG00000107372	0.00060101	-0.043213	1	-nan
ENSG00000056586	ENSG00000163877	0.00102794	0.0229316	1	-nan
ENSG00000107372	ENSG00000213619	0.00102794	-0.00574412	1	-nan
ENSG00000107372	ENSG00000103479	0.00060101	-0.043213	1	-nan
ENSG00000130449	ENSG00000166526	0.00060101	-0.051054	1	-nan
ENSG00000114439	ENSG00000197971	8.88915e-05	-0.0216932	1	-nan
ENSG00000153048	ENSG00000078369	0.0222009	-0.004984	1	-nan
ENSG00000153048	ENSG00000110429	0.0466519	0.0591338	1	-nan
ENSG00000153048	ENSG00000065150	0.0112867	0.0445846	1	-nan
ENSG00000066422	ENSG00000169252	0.000174202	0.0746771	1	-nan
ENSG00000178913	ENSG00000099795	0.0569833	-0.0601285	1	-nan
ENSG00000178913	ENSG00000090273	0.100002	0.087598	1	-nan
ENSG00000178913	ENSG00000138378	0.147997	0.00916073	1	-nan
ENSG00000178913	ENSG00000103024	0.0796554	-0.00151807	1	-nan
ENSG00000072736	ENSG00000069702	0.0299201	0.0973125	1	-nan
ENSG00000125826	ENSG00000100461	0.0621202	0.0342667	1	-nan
ENSG00000178177	ENSG00000048544	0.00222391	0.0706043	1	-nan
ENSG00000132274	ENSG00000158604	0.000174202	-0.0134064	1	-nan
ENSG00000165671	ENSG00000169442	3.20002e-05	0.0156291	1	-nan
ENSG00000139168	ENSG00000084070	0.00927676	0.134947	1	-nan
ENSG00000139168	ENSG00000213619	0.00060101	0.0177988	1	-nan
ENSG00000090971	ENSG00000100982	3.20002e-05	-0.00709535	1	-nan
ENSG00000094916	ENSG00000158156	0.00342076	-0.0495744	1	-nan
ENSG00000162924	ENSG00000150867	0.132083	0.134779	1	-nan
ENSG00000162924	ENSG00000174943	8.88915e-05	0.0267586	1	-nan
ENSG00000169554	ENSG00000160799	0.075728	-0.0389846	1	-nan
ENSG00000085224	ENSG00000131171	0.0625056	0.0231941	1	-nan
ENSG00000085224	ENSG00000150593	0.0624103	0.0662335	1	-nan
ENSG00000174446	ENSG00000243156	0.00222391	0.0978408	1	-nan
ENSG00000197579	ENSG00000103051	0.000430284	-0.0190802	1	-nan
ENSG00000181555	ENSG00000132581	0.000174202	0.0316282	1	-nan
ENSG00000181555	ENSG00000155329	8.88915e-05	0.0242718	1	-nan
ENSG00000185811	ENSG00000101347	0.0993687	0.102899	1	-nan
ENSG00000185811	ENSG00000112343	0.00805495	-0.0427897	1	-nan
ENSG00000185811	ENSG00000183718	8.88915e-05	-0.0156939	1	-nan
ENSG00000185811	ENSG00000090382	0.115596	-0.034962	1	-nan
ENSG00000186130	ENSG00000176396	8.88915e-05	0.065032	1	-nan
ENSG00000197343	ENSG00000176083	3.58536e-06	0.0625315	1	-nan
ENSG00000197343	ENSG00000136950	0.107183	0.0306494	1	-nan
ENSG00000198551	ENSG00000012822	0.000800181	0.0171505	1	-nan
ENSG00000136247	ENSG00000121691	3.20002e-05	0.0241097	1	-nan
ENSG00000057657	ENSG00000243156	0.00102794	0.0975538	2	-nan
ENSG00000057657	ENSG00000227507	0.0418343	0.0590777	1	-nan
ENSG00000057657	ENSG00000132196	0.000174202	0.0602843	1	-nan
ENSG00000057657	ENSG00000137154	3.20002e-05	0.0551827	1	-nan
ENSG00000057657	ENSG00000122026	8.88915e-05	0.0842283	2	-nan
ENSG00000179583	ENSG00000186660	0.00188204	0.0791891	1	-nan
ENSG00000179583	ENSG00000185989	0.000288058	0.017897	1	-nan
ENSG00000196072	ENSG00000154473	0.000430284	-0.0235087	1	-nan
ENSG00000107485	ENSG00000187051	0.000174202	-0.0495016	1	-nan
ENSG00000107485	ENSG00000055163	3.58536e-06	0.0280755	1	-nan
ENSG00000168036	ENSG00000136950	0.000800181	0.0263223	1	-nan
ENSG00000114446	ENSG00000075089	0.00222391	0.117658	1	-nan
ENSG00000120690	ENSG00000145220	0.0534679	-0.0522289	1	-nan
ENSG00000120963	ENSG00000118503	0.0762131	0.0406592	1	-nan
ENSG00000120963	ENSG00000137076	0.0837959	0.0792305	1	-nan
ENSG00000112658	ENSG00000185112	0.00156882	0.0077351	1	-nan
ENSG00000164104	ENSG00000100242	0.0600104	0.0220273	1	-nan
ENSG00000164104	ENSG00000117335	3.58536e-06	-0.0566634	1	-nan
ENSG00000164104	ENSG00000034713	0.0993621	0.142276	1	-nan
ENSG00000152518	ENSG00000105374	0.432374	0.462042	4	-nan
ENSG00000152518	ENSG00000142541	0.535978	0.760967	1	-nan
ENSG00000152518	ENSG00000063177	0.470903	0.733527	2	-nan
ENSG00000152518	ENSG00000011600	0.275035	0.0832982	4	-nan
ENSG00000152518	ENSG00000105640	0.524253	0.771721	4	-nan
ENSG00000152518	ENSG00000130255	0.456465	0.747589	2	-nan
ENSG00000152518	ENSG00000198242	0.519277	0.754859	2	-nan
ENSG00000152518	ENSG00000112306	0.565703	0.768798	11	-nan
ENSG00000152518	ENSG00000231500	0.505224	0.753984	2	-nan
ENSG00000152518	ENSG00000227507	0.155417	0.331173	2	-nan
ENSG00000152518	ENSG00000109475	0.521043	0.747356	3	-nan
ENSG00000152518	ENSG00000163682	0.462933	0.74769	1	-nan
ENSG00000152518	ENSG00000158869	0.186109	-0.104721	1	-nan
ENSG00000152518	ENSG00000122406	0.469822	0.715538	1	-nan
ENSG00000152518	ENSG00000121966	0.310044	0.635508	1	-nan
ENSG00000152518	ENSG00000144713	0.53961	0.750926	7	-nan
ENSG00000152518	ENSG00000188846	0.44582	0.746859	2	-nan
ENSG00000152518	ENSG00000241343	0.439453	0.715638	2	-nan
ENSG00000152518	ENSG00000137154	0.46636	0.762491	3	-nan
ENSG00000152518	ENSG00000167286	0.166998	0.421407	2	-nan
ENSG00000152518	ENSG00000118181	0.506265	0.740364	2	-nan
ENSG00000152518	ENSG00000107581	0.0719896	0.0688516	1	-nan
