regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000151923	ENSG00000177954	0.150086	-0.117923	1	-0.674163
ENSG00000151923	ENSG00000005889	0.000200014	0.0108059	1	-0.674163
ENSG00000151923	ENSG00000070081	7.19721e-05	-0.0230654	1	-0.674163
ENSG00000147649	ENSG00000089053	0.109234	-0.0219803	1	-0.674163
ENSG00000147649	ENSG00000153922	0.0549645	0.0125324	1	-0.674163
ENSG00000147649	ENSG00000138767	7.19721e-05	-0.00762339	1	-0.674163
ENSG00000147649	ENSG00000186591	0.0290622	-0.0174609	1	-0.674163
ENSG00000143157	ENSG00000165195	0.000392051	0.0201605	1	-0.674163
ENSG00000141582	ENSG00000177954	0.0633751	-0.158092	1	-0.674163
ENSG00000137776	ENSG00000198898	0.0893915	0.0365515	1	-0.674163
ENSG00000134480	ENSG00000121410	3.20002e-05	0.016657	1	-0.674163
ENSG00000134480	ENSG00000087074	0.0654676	0.117875	1	-0.674163
ENSG00000134480	ENSG00000233927	0.0625083	-0.151056	1	-0.674163
ENSG00000134480	ENSG00000091947	0.000162009	0.0146497	1	-0.674163
ENSG00000134480	ENSG00000167526	0.0578955	-0.154099	1	-0.674163
ENSG00000134480	ENSG00000151327	0.0316769	0.0277989	1	-0.674163
ENSG00000134480	ENSG00000122026	0.0633088	-0.152038	1	-0.674163
ENSG00000134480	ENSG00000229117	0.098665	-0.14767	3	-3.37836
ENSG00000134480	ENSG00000153250	0.0287431	0.0012261	1	-0.674163
ENSG00000134480	ENSG00000177954	0.158551	-0.149337	4	-5.19146
ENSG00000134480	ENSG00000142676	0.0746247	-0.151084	1	-0.674163
ENSG00000134480	ENSG00000069424	0.00304506	0.0533773	1	-0.674163
ENSG00000134480	ENSG00000112306	0.0881429	-0.153195	2	-1.84561
ENSG00000134480	ENSG00000106268	0.000800181	0.0223714	1	-0.674163
ENSG00000134480	ENSG00000005486	0.00245204	0.0632179	1	-0.674163
ENSG00000134480	ENSG00000198034	0.0473084	-0.13475	3	-3.37836
ENSG00000134480	ENSG00000147403	0.085838	-0.145604	2	-1.84561
ENSG00000134480	ENSG00000120910	0.0756633	0.0222438	1	-0.674163
ENSG00000134480	ENSG00000172785	5.00004e-05	-0.026937	1	-0.674163
ENSG00000134480	ENSG00000137154	0.0402943	-0.141801	1	-0.674163
ENSG00000134480	ENSG00000110324	0.00125049	0.0388673	1	-0.674163
ENSG00000134480	ENSG00000136758	0.0027405	0.0722045	1	-0.674163
ENSG00000134480	ENSG00000122359	0.00024199	-0.0234868	1	-0.674163
ENSG00000110801	ENSG00000127152	0.0442367	-0.0168593	1	-0.674163
ENSG00000110801	ENSG00000106245	0.0869377	-0.0223016	1	-0.674163
ENSG00000108518	ENSG00000136156	0.00555582	-0.0722051	1	-0.674163
ENSG00000108518	ENSG00000075624	0.178652	0.524682	1	-0.674163
ENSG00000108518	ENSG00000006652	0.000200014	-0.055914	1	-0.674163
ENSG00000105656	ENSG00000101138	7.97003e-06	0.0203001	1	-0.674163
ENSG00000105258	ENSG00000130522	0.00145871	0.0351186	1	-0.674163
ENSG00000105258	ENSG00000169738	0.0892947	0.031173	1	-0.674163
ENSG00000105258	ENSG00000072778	2.00002e-06	-1.50735e-05	1	-0.674163
ENSG00000105258	ENSG00000167526	0.123263	-0.0631981	1	-0.674163
ENSG00000105258	ENSG00000090487	0.00088229	0.0240033	1	-0.674163
ENSG00000105258	ENSG00000213741	0.112875	-0.0633073	1	-0.674163
ENSG00000105258	ENSG00000229117	0.14344	-0.0614548	2	-1.84561
ENSG00000105258	ENSG00000151883	0.000648141	-0.043164	1	-0.674163
ENSG00000105258	ENSG00000145354	0.0899115	0.0351545	1	-0.674163
ENSG00000105258	ENSG00000138757	0.138808	0.00426028	1	-0.674163
ENSG00000105258	ENSG00000163682	0.0784054	-0.054694	1	-0.674163
ENSG00000105258	ENSG00000143401	0.00024199	0.0151272	1	-0.674163
ENSG00000105258	ENSG00000178199	0.00227491	0.000813816	1	-0.674163
ENSG00000105258	ENSG00000198918	0.11374	-0.0647495	1	-0.674163
ENSG00000105258	ENSG00000104671	3.20002e-05	-0.00251187	1	-0.674163
ENSG00000105258	ENSG00000156482	0.0810465	-0.0650201	1	-0.674163
ENSG00000105258	ENSG00000177600	0.0994155	-0.0571843	1	-0.674163
ENSG00000105258	ENSG00000171202	0.00024199	-0.0232861	1	-0.674163
ENSG00000105176	ENSG00000184613	0.00024199	0.0145761	1	-0.674163
ENSG00000105176	ENSG00000198162	0.00024199	0.040174	1	-0.674163
ENSG00000105176	ENSG00000213516	5.00004e-05	0.00105792	1	-0.674163
ENSG00000105176	ENSG00000157873	0.000512058	-0.0146697	1	-0.674163
ENSG00000105176	ENSG00000164916	0.000648141	0.0340681	1	-0.674163
ENSG00000198945	ENSG00000119772	0.000392051	-0.0210816	1	-0.674163
ENSG00000100941	ENSG00000100316	0.107153	-0.0262568	1	-0.674163
ENSG00000100941	ENSG00000129197	0.0166468	-0.0236183	1	-0.674163
ENSG00000100941	ENSG00000104064	0.0525076	-0.054043	1	-0.674163
ENSG00000100941	ENSG00000122026	0.10755	-0.0321928	2	-1.84561
ENSG00000100941	ENSG00000215021	0.00145871	-0.00181536	1	-0.674163
ENSG00000100941	ENSG00000119048	0.00024199	0.00784185	1	-0.674163
ENSG00000100941	ENSG00000186468	0.0513979	-0.0147448	1	-0.674163
ENSG00000100941	ENSG00000185477	2.00002e-06	-0.00094319	1	-0.674163
ENSG00000100941	ENSG00000182899	0.0907494	-0.0255336	1	-0.674163
ENSG00000100941	ENSG00000144867	0.00220337	0.0344864	1	-0.674163
ENSG00000100941	ENSG00000138495	0.102231	-0.0553423	1	-0.674163
ENSG00000100941	ENSG00000144713	0.115934	-0.0174598	1	-0.674163
ENSG00000100941	ENSG00000177954	0.178504	-0.0289056	3	-3.37836
ENSG00000100941	ENSG00000196843	0	-0.0262371	1	-0.674163
ENSG00000083168	ENSG00000100316	0.0345229	-0.151206	1	-0.674163
ENSG00000083168	ENSG00000164109	0.00237804	0.0366313	1	-0.674163
ENSG00000160633	ENSG00000134352	0.00135264	0.0519466	1	-0.674163
ENSG00000160633	ENSG00000197622	0.000800181	0.0423307	1	-0.674163
ENSG00000066117	ENSG00000196757	1.80299e-05	0.00938399	1	-0.674163
ENSG00000048649	ENSG00000177954	0.161734	-0.0180284	1	-0.674163
ENSG00000048649	ENSG00000142937	0.050281	-0.00707425	1	-0.674163
ENSG00000048649	ENSG00000177600	0.0933977	-0.00814261	1	-0.674163
ENSG00000048052	ENSG00000136929	2.00002e-06	0.0210575	1	-0.674163
ENSG00000008128	ENSG00000127337	7.97003e-06	0.00156806	1	-0.674163
ENSG00000197579	ENSG00000164916	7.19721e-05	-0.0314473	1	-0.674163
ENSG00000197579	ENSG00000036448	7.97003e-06	-0.0014515	1	-0.674163
ENSG00000197223	ENSG00000109475	0.109652	-0.103822	2	-1.84561
ENSG00000197223	ENSG00000163346	0.040836	0.0432865	1	-0.674163
ENSG00000196843	ENSG00000127152	0.010874	0.0502471	1	-0.674163
ENSG00000196843	ENSG00000100941	0	-0.0262371	1	-0.674163
ENSG00000196843	ENSG00000124766	5.00004e-05	1.5219e-05	1	-0.674163
ENSG00000196843	ENSG00000177600	0.0650982	-0.0880862	1	-0.674163
ENSG00000101144	ENSG00000174255	7.97003e-06	-0.0127848	1	-0.674163
ENSG00000147601	ENSG00000197530	0.000288058	0.0231812	1	-0.674163
ENSG00000147601	ENSG00000106268	0.000512058	-0.0248069	1	-0.674163
ENSG00000181555	ENSG00000156304	0.00299148	0.0251274	1	-0.674163
ENSG00000180346	ENSG00000177646	7.97003e-06	-0.00194995	1	-0.674163
ENSG00000178691	ENSG00000055483	9.80338e-05	0.0281055	1	-0.674163
ENSG00000178691	ENSG00000215788	0.000338039	0.039731	1	-0.674163
ENSG00000178691	ENSG00000115073	0.00212251	-0.00388542	1	-0.674163
ENSG00000178691	ENSG00000223865	0.000128036	0.00060123	1	-0.674163
ENSG00000172349	ENSG00000134419	0.126261	0.0161907	1	-0.674163
ENSG00000172349	ENSG00000177954	0.201337	0.01792	1	-0.674163
ENSG00000172349	ENSG00000071082	0.0963679	0.0175065	1	-0.674163
ENSG00000170004	ENSG00000144713	0.0786828	-0.0973323	1	-0.674163
ENSG00000170004	ENSG00000112306	0.061715	-0.0943679	1	-0.674163
ENSG00000170004	ENSG00000156482	0.0345156	-0.0898456	1	-0.674163
ENSG00000168517	ENSG00000068305	0.000200014	0.0223721	1	-0.674163
ENSG00000165417	ENSG00000137124	0.000162009	-0.00843875	1	-0.674163
ENSG00000088992	ENSG00000137815	2.00002e-06	-0.0106366	1	-0.674163
ENSG00000088992	ENSG00000078140	9.80338e-05	0.0356648	1	-0.674163
ENSG00000088992	ENSG00000069424	0.000288058	0.0384177	1	-0.674163
ENSG00000161526	ENSG00000163138	0.000288058	0.00220177	1	-0.674163
ENSG00000161526	ENSG00000153283	0.000800181	0.00881542	1	-0.674163
ENSG00000161526	ENSG00000131370	3.20002e-05	0.00943366	1	-0.674163
ENSG00000161526	ENSG00000136718	3.20002e-05	0.00917239	1	-0.674163
ENSG00000160783	ENSG00000108298	0.080714	-0.0905233	1	-0.674163
ENSG00000168066	ENSG00000117691	0.0336073	-0.0296592	1	-0.674163
ENSG00000168066	ENSG00000086848	0.00317868	0.017209	1	-0.674163
ENSG00000153487	ENSG00000233927	0.0215926	-0.0841938	1	-0.674163
ENSG00000153487	ENSG00000142676	0.0225947	-0.0612499	1	-0.674163
ENSG00000153487	ENSG00000156482	0.000800181	-0.0561377	1	-0.674163
ENSG00000185651	ENSG00000225921	0.000512058	0.0325778	1	-0.674163
ENSG00000119705	ENSG00000100316	0.119559	-0.0433783	1	-0.674163
ENSG00000119705	ENSG00000167526	0.135783	-0.0471745	1	-0.674163
ENSG00000119705	ENSG00000102978	0.155625	0.00572442	1	-0.674163
ENSG00000119705	ENSG00000134419	0.127743	-0.0362826	1	-0.674163
ENSG00000119705	ENSG00000186468	0.0881525	-0.0380489	1	-0.674163
ENSG00000119705	ENSG00000112306	0.0997298	-0.0280154	1	-0.674163
ENSG00000119705	ENSG00000012174	9.80338e-05	-0.00194448	1	-0.674163
ENSG00000147140	ENSG00000170638	0.138708	0.0202016	1	-0.674163
ENSG00000147140	ENSG00000121410	0.0958786	0.00384652	1	-0.674163
ENSG00000147140	ENSG00000105443	1.80299e-05	0.00174827	1	-0.674163
ENSG00000147140	ENSG00000130520	0.0516524	0.0592885	1	-0.674163
ENSG00000147140	ENSG00000183648	0.0651439	0.0107773	1	-0.674163
ENSG00000147140	ENSG00000146007	0.000128036	-0.0150265	2	-1.84561
ENSG00000147140	ENSG00000163950	0.0817939	0.0185592	1	-0.674163
ENSG00000147140	ENSG00000163931	0.113368	0.0169934	1	-0.674163
ENSG00000147140	ENSG00000152082	1.80299e-05	0.0168804	1	-0.674163
ENSG00000147140	ENSG00000163346	3.20002e-05	0.0143965	1	-0.674163
ENSG00000147140	ENSG00000177954	0.174077	-0.0391033	1	-0.674163
ENSG00000147140	ENSG00000198821	0.0441531	0.0220169	1	-0.674163
ENSG00000147140	ENSG00000135821	0.00530225	0.075269	1	-0.674163
ENSG00000147140	ENSG00000143947	0.121713	-0.0343049	1	-0.674163
ENSG00000147140	ENSG00000137154	0.0764106	-0.027082	1	-0.674163
ENSG00000147140	ENSG00000177600	0.115621	-0.0289884	2	-1.84561
ENSG00000147140	ENSG00000110700	0.0904887	-0.0120118	1	-0.674163
ENSG00000147140	ENSG00000110448	0.000162009	-0.00741375	1	-0.674163
ENSG00000146223	ENSG00000182899	0.0427699	-0.0222585	1	-0.674163
ENSG00000146223	ENSG00000157873	0.0492555	0.0175556	1	-0.674163
ENSG00000146223	ENSG00000147403	0.0708581	-0.0407817	1	-0.674163
ENSG00000143442	ENSG00000177954	0.0341381	-0.0905075	1	-0.674163
ENSG00000137815	ENSG00000105755	0.00125049	0.031491	1	-0.674163
ENSG00000137815	ENSG00000233927	0.103777	-0.0151637	4	-5.19146
ENSG00000137815	ENSG00000101132	0.0497723	-0.0019071	2	-1.84561
ENSG00000137815	ENSG00000128789	0.086618	-0.0201444	1	-0.674163
ENSG00000137815	ENSG00000184922	0.104926	-0.0506109	1	-0.674163
ENSG00000137815	ENSG00000100575	1.80299e-05	-0.00608503	1	-0.674163
ENSG00000137815	ENSG00000213741	0.113149	-0.0240593	2	-1.84561
ENSG00000137815	ENSG00000134884	0.104985	0.00915551	1	-0.674163
ENSG00000137815	ENSG00000122026	0.090448	-0.0119426	1	-0.674163
ENSG00000137815	ENSG00000088992	2.00002e-06	-0.0106366	1	-0.674163
ENSG00000137815	ENSG00000229117	0.138888	-0.0192128	1	-0.674163
ENSG00000137815	ENSG00000107679	0.000578139	-0.0198917	1	-0.674163
ENSG00000137815	ENSG00000170571	0.0716117	0.00298775	1	-0.674163
ENSG00000137815	ENSG00000145425	0.0947287	-0.0303157	2	-1.84561
ENSG00000137815	ENSG00000109475	0.096812	-0.0242421	2	-1.84561
ENSG00000137815	ENSG00000144747	9.80338e-05	-0.00880458	1	-0.674163
ENSG00000137815	ENSG00000065548	0.060193	0.0384309	1	-0.674163
ENSG00000137815	ENSG00000177954	0.151058	-0.0131389	2	-1.84561
ENSG00000137815	ENSG00000168159	0.00024199	-0.00500039	1	-0.674163
ENSG00000137815	ENSG00000168394	0.00259425	0.0442044	1	-0.674163
ENSG00000137815	ENSG00000183696	0.102501	-0.0132516	2	-1.84561
ENSG00000137815	ENSG00000126768	0.00125049	0.0250145	1	-0.674163
ENSG00000137815	ENSG00000142089	0.0588222	6.8865e-06	1	-0.674163
ENSG00000133773	ENSG00000130520	0.106635	-0.0108767	1	-0.674163
ENSG00000133773	ENSG00000123136	2.00002e-06	-0.00602112	1	-0.674163
ENSG00000133773	ENSG00000012822	0.000968313	0.0346329	1	-0.674163
ENSG00000133773	ENSG00000114812	0.000288058	-0.0027254	1	-0.674163
ENSG00000133773	ENSG00000116350	0.100011	0.0103846	2	-1.84561
ENSG00000196235	ENSG00000138750	0.000512058	0.0217796	1	-0.674163
ENSG00000131165	ENSG00000151491	0.000200014	0.0145998	1	-0.674163
ENSG00000127663	ENSG00000122390	0.000128036	0.0158834	1	-0.674163
ENSG00000122565	ENSG00000064666	0.132941	0.0445801	1	-0.674163
ENSG00000122565	ENSG00000125977	0.0492636	0.022756	1	-0.674163
ENSG00000122565	ENSG00000204899	0.04693	-0.0115614	1	-0.674163
ENSG00000122565	ENSG00000139218	0.00444553	0.00998836	1	-0.674163
ENSG00000122565	ENSG00000177954	0.20475	-0.0315977	2	-1.84561
ENSG00000122565	ENSG00000188404	0.063847	-0.0249389	1	-0.674163
ENSG00000122565	ENSG00000165102	7.97003e-06	0.0202557	1	-0.674163
ENSG00000122565	ENSG00000172531	0.05593	0.0175878	1	-0.674163
ENSG00000117724	ENSG00000111331	0.000162009	0.0241026	1	-0.674163
ENSG00000163346	ENSG00000126261	0.0278166	-0.015195	1	-0.674163
ENSG00000163346	ENSG00000170043	0	0.0540233	1	-0.674163
ENSG00000163346	ENSG00000134294	0.0362481	0.00135524	2	-1.84561
ENSG00000163346	ENSG00000179010	7.97003e-06	0.0195229	1	-0.674163
ENSG00000163346	ENSG00000181722	0.000162009	-0.00275894	1	-0.674163
ENSG00000163346	ENSG00000181061	0.00105838	-0.0303799	1	-0.674163
ENSG00000163346	ENSG00000028137	0.000450066	0.0256117	1	-0.674163
ENSG00000163346	ENSG00000179085	0.000648141	0.0435836	1	-0.674163
ENSG00000163346	ENSG00000197223	0.040836	0.0432865	1	-0.674163
ENSG00000163346	ENSG00000106245	0.0395672	0.00268202	1	-0.674163
ENSG00000163346	ENSG00000147140	3.20002e-05	0.0143965	1	-0.674163
ENSG00000111912	ENSG00000081059	7.19721e-05	0.0245488	1	-0.674163
ENSG00000111596	ENSG00000183828	0.00225552	-0.00166121	1	-0.674163
ENSG00000111276	ENSG00000167895	0.0117772	0.00205128	1	-0.674163
ENSG00000111276	ENSG00000072778	0.000338039	0.0126402	1	-0.674163
ENSG00000111276	ENSG00000164054	0.134335	-0.0279865	1	-0.674163
ENSG00000111276	ENSG00000076321	0.000128036	0.0109471	1	-0.674163
ENSG00000111276	ENSG00000197343	0.00156882	0.0212591	1	-0.674163
ENSG00000111276	ENSG00000110429	9.80338e-05	0.0206665	1	-0.674163
ENSG00000111276	ENSG00000095787	0.0832467	0.0694933	1	-0.674163
ENSG00000108799	ENSG00000080845	0.00088229	0.0251288	1	-0.674163
ENSG00000108799	ENSG00000005884	0.000648141	0.0304063	1	-0.674163
ENSG00000108799	ENSG00000108798	0.00261187	0.0221674	1	-0.674163
ENSG00000108799	ENSG00000164091	0.000128036	0.0481012	1	-0.674163
ENSG00000164587	ENSG00000182670	0.086194	0.0272875	1	-0.674163
ENSG00000164587	ENSG00000100316	1.35723	0.966175	28	-86.1497
ENSG00000164587	ENSG00000083845	0.892486	0.908003	21	-57.3726
ENSG00000164587	ENSG00000170889	0.891925	0.877434	3	-3.37836
ENSG00000164587	ENSG00000142534	0.411673	0.62645	1	-0.674163
ENSG00000164587	ENSG00000142541	1.28684	0.960311	5	-7.23359
ENSG00000164587	ENSG00000063177	0.908767	0.914349	7	-11.8756
ENSG00000164587	ENSG00000105372	1.08279	0.936978	10	-19.9416
ENSG00000164587	ENSG00000105193	1.04056	0.927271	8	-14.4318
ENSG00000164587	ENSG00000105640	1.15529	0.946922	4	-5.19146
ENSG00000164587	ENSG00000171223	0.291064	-0.418557	1	-0.674163
ENSG00000164587	ENSG00000233927	1.34595	0.964311	28	-86.1497
ENSG00000164587	ENSG00000167658	0.407589	0.713371	2	-1.84561
ENSG00000164587	ENSG00000115268	1.10898	0.943293	7	-11.8756
ENSG00000164587	ENSG00000115286	0.0314121	-0.0846748	1	-0.674163
ENSG00000164587	ENSG00000101246	0.0431484	-0.0610638	1	-0.674163
ENSG00000164587	ENSG00000197457	0.125957	0.05207	1	-0.674163
ENSG00000164587	ENSG00000125977	0.102143	-0.0293443	3	-3.37836
ENSG00000164587	ENSG00000172809	0.927966	0.89964	4	-5.19146
ENSG00000164587	ENSG00000126353	0.158404	0.380837	4	-5.19146
ENSG00000164587	ENSG00000108298	1.24611	0.954874	11	-22.8745
ENSG00000164587	ENSG00000198242	1.17249	0.944524	6	-9.46994
ENSG00000164587	ENSG00000108523	0.106961	-0.107733	1	-0.674163
ENSG00000164587	ENSG00000167526	1.41375	0.968884	26	-77.5723
ENSG00000164587	ENSG00000217555	0.031274	-0.167502	1	-0.674163
ENSG00000164587	ENSG00000102978	0.114908	-0.0316534	1	-0.674163
ENSG00000164587	ENSG00000103479	0.122143	-0.0482411	1	-0.674163
ENSG00000164587	ENSG00000134419	1.36711	0.965989	20	-53.5521
ENSG00000164587	ENSG00000137818	0.993584	0.920012	17	-42.5538
ENSG00000164587	ENSG00000174444	0.779758	0.860144	5	-7.23359
ENSG00000164587	ENSG00000182718	0.127006	-0.314144	1	-0.674163
ENSG00000164587	ENSG00000034053	0.000128036	0.0285208	1	-0.674163
ENSG00000164587	ENSG00000213741	1.30598	0.959896	13	-29.0585
ENSG00000164587	ENSG00000122026	1.41037	0.96999	42	-154.353
ENSG00000164587	ENSG00000148908	0.143749	0.138622	1	-0.674163
ENSG00000164587	ENSG00000131507	0.149941	-0.0561963	2	-1.84561
ENSG00000164587	ENSG00000186468	1.14298	0.94452	32	-104.148
ENSG00000164587	ENSG00000172262	0.0400685	-0.0597358	1	-0.674163
ENSG00000164587	ENSG00000145425	1.22745	0.957037	39	-138.452
ENSG00000164587	ENSG00000109475	1.46643	0.97147	42	-154.353
ENSG00000164587	ENSG00000145287	0.141282	0.15097	1	-0.674163
ENSG00000164587	ENSG00000163682	1.10713	0.936549	32	-104.148
ENSG00000164587	ENSG00000179010	0.113553	-0.0585483	1	-0.674163
ENSG00000164587	ENSG00000182899	1.20749	0.949052	35	-118.397
ENSG00000164587	ENSG00000175193	0.0849433	-0.0490103	1	-0.674163
ENSG00000164587	ENSG00000069849	0.0729238	-0.135898	1	-0.674163
ENSG00000164587	ENSG00000114391	0.605307	0.793499	2	-1.84561
ENSG00000164587	ENSG00000163931	0.000722174	-0.0488814	1	-0.674163
ENSG00000164587	ENSG00000188846	0.912103	0.893237	7	-11.8756
ENSG00000164587	ENSG00000144713	1.4145	0.968488	45	-171.091
ENSG00000164587	ENSG00000114942	0.406337	0.694977	23	-65.2362
ENSG00000164587	ENSG00000115935	0.0486977	-0.059803	2	-1.84561
ENSG00000164587	ENSG00000136710	0.112331	-0.0695794	1	-0.674163
ENSG00000164587	ENSG00000177954	1.4012	0.967782	43	-159.833
ENSG00000164587	ENSG00000196154	0.101652	-0.240335	8	-14.4318
ENSG00000164587	ENSG00000143546	0.141489	-0.0907018	1	-0.674163
ENSG00000164587	ENSG00000163220	0.17588	-0.147923	1	-0.674163
ENSG00000164587	ENSG00000163191	0.150484	-0.210689	1	-0.674163
ENSG00000164587	ENSG00000197747	0.0967209	-0.250443	1	-0.674163
ENSG00000164587	ENSG00000122406	0.746587	0.879335	7	-11.8756
ENSG00000164587	ENSG00000142676	1.33057	0.963045	21	-57.3726
ENSG00000164587	ENSG00000116251	0.661146	0.831507	9	-17.1243
ENSG00000164587	ENSG00000117632	0.10633	-0.0338115	1	-0.674163
ENSG00000164587	ENSG00000142669	0.0800524	-0.160634	1	-0.674163
ENSG00000164587	ENSG00000158195	0.102443	0.0351649	1	-0.674163
ENSG00000164587	ENSG00000175130	0.0857877	0.00947948	1	-0.674163
ENSG00000164587	ENSG00000142937	1.06512	0.93749	16	-39.0491
ENSG00000164587	ENSG00000143947	1.35397	0.965408	37	-128.268
ENSG00000164587	ENSG00000115350	0.103611	0.0136676	1	-0.674163
ENSG00000164587	ENSG00000071082	1.16842	0.947115	39	-138.452
ENSG00000164587	ENSG00000170584	0.11263	-0.0485645	1	-0.674163
ENSG00000164587	ENSG00000225921	0.0280975	-0.0794216	2	-1.84561
ENSG00000164587	ENSG00000124795	0.0584911	-0.102061	1	-0.674163
ENSG00000164587	ENSG00000231500	1.16063	0.948073	10	-19.9416
ENSG00000164587	ENSG00000198755	1.02068	0.923084	11	-22.8745
ENSG00000164587	ENSG00000118418	0.108865	-0.0460903	1	-0.674163
ENSG00000164587	ENSG00000112306	1.20457	0.948106	36	-123.295
ENSG00000164587	ENSG00000196683	0.41238	0.698705	14	-32.2979
ENSG00000164587	ENSG00000106400	0.141346	-0.165916	1	-0.674163
ENSG00000164587	ENSG00000285437	0.115614	0.190031	1	-0.674163
ENSG00000164587	ENSG00000177683	0.027622	-0.062585	1	-0.674163
ENSG00000164587	ENSG00000133574	0.152672	0.0430793	1	-0.674163
ENSG00000164587	ENSG00000182220	0.153209	-0.088649	1	-0.674163
ENSG00000164587	ENSG00000198918	1.29468	0.962126	21	-57.3726
ENSG00000164587	ENSG00000147403	1.3659	0.964396	16	-39.0491
ENSG00000164587	ENSG00000120875	0.000392051	-0.0725768	2	-1.84561
ENSG00000164587	ENSG00000008988	0.87262	0.872359	16	-39.0491
ENSG00000164587	ENSG00000147604	1.20496	0.951148	3	-3.37836
ENSG00000164587	ENSG00000156482	0.993418	0.924731	30	-95.0077
ENSG00000164587	ENSG00000070756	0.390809	0.701716	3	-3.37836
ENSG00000164587	ENSG00000104529	0.416048	0.695033	1	-0.674163
ENSG00000164587	ENSG00000137154	1.35844	0.963752	38	-133.32
ENSG00000164587	ENSG00000197958	1.01969	0.925983	5	-7.23359
ENSG00000164587	ENSG00000177600	1.31215	0.958888	26	-77.5723
ENSG00000164587	ENSG00000166441	1.16429	0.952702	5	-7.23359
ENSG00000164587	ENSG00000110700	1.10576	0.935288	41	-148.965
ENSG00000164587	ENSG00000109920	0.142328	-0.132083	2	-1.84561
ENSG00000164587	ENSG00000124942	0.103085	-0.234161	2	-1.84561
ENSG00000164587	ENSG00000172531	0.150553	-0.205087	1	-0.674163
ENSG00000164587	ENSG00000149273	1.32193	0.962549	7	-11.8756
ENSG00000164587	ENSG00000118181	1.20211	0.949924	31	-99.5423
ENSG00000164587	ENSG00000150093	0.0518208	-0.291939	4	-5.19146
ENSG00000164587	ENSG00000138326	0.654836	0.862055	11	-22.8745
ENSG00000080802	ENSG00000122406	0.0282621	-0.0190726	1	-0.674163
ENSG00000080802	ENSG00000137124	0.00024199	-0.000148889	1	-0.674163
ENSG00000067334	ENSG00000184900	0.000648141	0.0590082	1	-0.674163
ENSG00000067334	ENSG00000126261	0.0639468	0.0107923	1	-0.674163
ENSG00000067334	ENSG00000114331	0.0823163	0.0123126	1	-0.674163
ENSG00000067334	ENSG00000033867	0.0457738	0.0393258	1	-0.674163
ENSG00000067334	ENSG00000213516	0	0.016484	1	-0.674163
