regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000189266	ENSG00000181061	0.100126	0.105479	3	-12.0871
ENSG00000189266	ENSG00000008324	0.0235128	0.233568	1	-3.42029
ENSG00000189266	ENSG00000114784	0.0115969	-0.206504	1	-3.42029
ENSG00000189266	ENSG00000158869	0.0519004	0.116922	2	-7.5423
ENSG00000189266	ENSG00000163479	0.0175289	0.0508889	1	-3.42029
ENSG00000189266	ENSG00000163220	0.0857102	-0.343558	3	-12.0871
ENSG00000189266	ENSG00000057757	0.0789316	-0.340578	2	-7.5423
ENSG00000189266	ENSG00000142676	0.173062	-0.407873	14	-74.8369
ENSG00000189266	ENSG00000244038	0.000288058	0.0432134	1	-3.42029
ENSG00000189266	ENSG00000160075	0.000288058	0.0786087	1	-3.42029
ENSG00000189266	ENSG00000164010	0.0235128	0.208219	2	-7.5423
ENSG00000189266	ENSG00000123091	0.0201356	-0.214124	1	-3.42029
ENSG00000189266	ENSG00000090104	0.00721738	0.11803	1	-3.42029
ENSG00000189266	ENSG00000163444	0.00541779	0.108243	1	-3.42029
ENSG00000189266	ENSG00000180667	0.0268257	-0.0459805	2	-7.5423
ENSG00000189266	ENSG00000171848	0.0971673	0.204465	2	-7.5423
ENSG00000189266	ENSG00000115758	0.0693943	0.146437	1	-3.42029
ENSG00000189266	ENSG00000163029	0.0419248	0.209885	2	-7.5423
ENSG00000189266	ENSG00000115523	0.0648139	-0.0300128	7	-32.809
ENSG00000189266	ENSG00000153574	0.176552	0.0391053	9	-44.2115
ENSG00000189266	ENSG00000071073	0.00156882	-0.0227965	1	-3.42029
ENSG00000189266	ENSG00000173272	0.00387704	0.166734	1	-3.42029
ENSG00000189266	ENSG00000121966	0.0474718	-0.066756	3	-12.0871
ENSG00000189266	ENSG00000136560	0.000800181	0.097243	1	-3.42029
ENSG00000189266	ENSG00000138385	0.000800181	0.155707	2	-7.5423
ENSG00000189266	ENSG00000116030	0.0572543	0.259738	1	-3.42029
ENSG00000189266	ENSG00000135924	0.0827184	0.180502	1	-3.42029
ENSG00000189266	ENSG00000130414	0.0201356	0.139564	1	-3.42029
ENSG00000189266	ENSG00000160993	0.0340542	0.176163	1	-3.42029
ENSG00000189266	ENSG00000128609	0.0115969	0.14044	2	-7.5423
ENSG00000189266	ENSG00000172331	0.117991	-0.379546	2	-7.5423
ENSG00000189266	ENSG00000133606	0.060394	-0.345011	2	-7.5423
ENSG00000189266	ENSG00000055118	0.0141791	0.195665	2	-7.5423
ENSG00000189266	ENSG00000205542	0.137358	-0.411466	16	-87.7938
ENSG00000189266	ENSG00000198034	0.117959	-0.404875	14	-74.8369
ENSG00000189266	ENSG00000160131	0.0364004	0.0456257	1	-3.42029
ENSG00000189266	ENSG00000180879	0.0778204	-0.00779801	4	-16.9391
ENSG00000189266	ENSG00000130830	0.0444712	-0.338845	1	-3.42029
ENSG00000189266	ENSG00000104765	0.0956571	-0.394089	5	-22.0348
ENSG00000189266	ENSG00000029534	0.060394	0.317717	1	-3.42029
ENSG00000189266	ENSG00000137575	0.0183962	0.0782378	1	-3.42029
ENSG00000189266	ENSG00000107262	0.113555	-0.169938	1	-3.42029
ENSG00000189266	ENSG00000086065	0.0575243	0.0880023	2	-7.5423
ENSG00000189266	ENSG00000198876	0.0789316	-0.363853	1	-3.42029
ENSG00000189266	ENSG00000005238	0.0115969	0.0516961	1	-3.42029
ENSG00000189266	ENSG00000136842	0.0569366	0.0888126	1	-3.42029
ENSG00000189266	ENSG00000136908	0.0779406	-0.060509	1	-3.42029
ENSG00000189266	ENSG00000244734	0.100194	-0.387565	6	-27.3339
ENSG00000189266	ENSG00000175348	0.00721738	0.165988	1	-3.42029
ENSG00000189266	ENSG00000166793	0.0722195	0.272321	2	-7.5423
ENSG00000189266	ENSG00000126432	0.0771911	0.0419438	7	-32.809
ENSG00000189266	ENSG00000173992	0.0378574	0.116417	3	-12.0871
ENSG00000189266	ENSG00000084207	0.0525607	-0.103491	2	-7.5423
ENSG00000189266	ENSG00000123240	0.0498314	-0.134821	3	-12.0871
ENSG00000189266	ENSG00000187522	0.0923963	0.0629789	5	-22.0348
ENSG00000189266	ENSG00000026025	0.0214522	-0.0514787	1	-3.42029
ENSG00000189266	ENSG00000266412	0.0891141	-0.39551	1	-3.42029
ENSG00000189266	ENSG00000107447	0.0141791	0.0157039	1	-3.42029
ENSG00000189266	ENSG00000148908	0.0986573	0.00196342	1	-3.42029
ENSG00000189266	ENSG00000060237	0.0813288	0.166003	3	-12.0871
ENSG00000189266	ENSG00000159335	0.0444712	0.309161	2	-7.5423
ENSG00000189266	ENSG00000059804	0.0170248	0.0632938	1	-3.42029
ENSG00000189266	ENSG00000256436	0.0487201	0.0354826	1	-3.42029
ENSG00000189266	ENSG00000111481	0.00156882	0.0249938	1	-3.42029
ENSG00000189266	ENSG00000135446	0.0141791	0.143579	1	-3.42029
ENSG00000189266	ENSG00000136003	0.0647331	-0.191277	2	-7.5423
ENSG00000189266	ENSG00000111237	0.0215482	0.0329496	1	-3.42029
ENSG00000189266	ENSG00000186184	0.00721738	-0.0944306	1	-3.42029
ENSG00000189266	ENSG00000136147	0.0460085	0.175999	1	-3.42029
ENSG00000189266	ENSG00000129515	0.000800181	0.0498736	1	-3.42029
ENSG00000189266	ENSG00000170348	0.0115969	0.158368	1	-3.42029
ENSG00000189266	ENSG00000137804	0.0913593	0.25718	1	-3.42029
ENSG00000189266	ENSG00000166710	0.125699	-0.407302	10	-50.112
ENSG00000189266	ENSG00000140262	0.00541779	0.167926	1	-3.42029
ENSG00000189266	ENSG00000182718	0.0677684	0.0222282	2	-7.5423
ENSG00000189266	ENSG00000103599	0.040118	-0.000138626	1	-3.42029
ENSG00000189266	ENSG00000178741	0.0839744	0.0782117	2	-7.5423
ENSG00000189266	ENSG00000177971	0.0520012	0.0655533	1	-3.42029
ENSG00000189266	ENSG00000172183	0.205802	0.195611	7	-32.809
ENSG00000189266	ENSG00000140990	0.0115969	0.205242	1	-3.42029
ENSG00000189266	ENSG00000008517	0.0330792	-0.0622754	3	-12.0871
ENSG00000189266	ENSG00000197006	0.00156882	0.0324812	2	-7.5423
ENSG00000189266	ENSG00000223496	0.0289315	0.189193	1	-3.42029
ENSG00000189266	ENSG00000157350	0.083453	0.260992	2	-7.5423
ENSG00000189266	ENSG00000090863	0.019609	-0.0280789	1	-3.42029
ENSG00000189266	ENSG00000140941	0.0352646	-0.212869	1	-3.42029
ENSG00000189266	ENSG00000104731	0.000288058	0.0305558	1	-3.42029
ENSG00000185658	ENSG00000087086	0.0563607	-0.264936	1	-3.42029
ENSG00000185658	ENSG00000105393	0.0213549	0.14572	1	-3.42029
ENSG00000185658	ENSG00000129355	0.0474855	0.0620358	2	-7.5423
ENSG00000185658	ENSG00000104904	0.0492559	-0.2307	1	-3.42029
ENSG00000185658	ENSG00000099804	0.0269107	-0.00816051	1	-3.42029
ENSG00000185658	ENSG00000132819	0.0712092	0.107164	1	-3.42029
ENSG00000185658	ENSG00000080839	0.0262048	0.108318	1	-3.42029
ENSG00000185658	ENSG00000089006	0.0602114	0.153522	2	-7.5423
ENSG00000185658	ENSG00000005381	3.20002e-05	0.0338828	1	-3.42029
ENSG00000185658	ENSG00000170315	0.0811886	-0.28115	4	-16.9391
ENSG00000185658	ENSG00000108528	0.00259425	0.118534	1	-3.42029
ENSG00000185658	ENSG00000164442	0.00541779	0.17157	1	-3.42029
ENSG00000185658	ENSG00000198087	0.0654386	0.137677	1	-3.42029
ENSG00000185658	ENSG00000204287	0.0467208	-0.119389	1	-3.42029
ENSG00000185658	ENSG00000213654	0.0190234	-0.0130366	1	-3.42029
ENSG00000185658	ENSG00000137198	0.0594844	-0.290973	1	-3.42029
ENSG00000185658	ENSG00000120727	0.000288058	0.0490403	1	-3.42029
ENSG00000185658	ENSG00000132356	0.00259425	0.0424415	1	-3.42029
ENSG00000185658	ENSG00000008952	0.117706	-0.176468	13	-68.5
ENSG00000185658	ENSG00000114209	0.0376853	-0.076297	1	-3.42029
ENSG00000185658	ENSG00000036054	0.00927676	0.188282	1	-3.42029
ENSG00000185658	ENSG00000142676	0.0366779	-0.286181	1	-3.42029
ENSG00000185658	ENSG00000117394	0.00387704	0.0733041	1	-3.42029
ENSG00000185658	ENSG00000162366	0.0271588	0.126788	1	-3.42029
ENSG00000185658	ENSG00000116741	0.0317506	0.0964873	1	-3.42029
ENSG00000185658	ENSG00000143774	0.0594605	-0.188024	1	-3.42029
ENSG00000185658	ENSG00000135801	0.00721738	0.0666539	1	-3.42029
ENSG00000185658	ENSG00000116918	0.00387704	0.137645	1	-3.42029
ENSG00000185658	ENSG00000143727	0.0163909	0.0828535	1	-3.42029
ENSG00000185658	ENSG00000153574	0.0745629	-0.0464982	1	-3.42029
ENSG00000185658	ENSG00000082146	0.0526764	-0.190812	1	-3.42029
ENSG00000185658	ENSG00000116030	0.0201356	0.244911	1	-3.42029
ENSG00000185658	ENSG00000144524	0.00259425	0.100352	2	-7.5423
ENSG00000185658	ENSG00000158517	0.0586731	0.0397097	1	-3.42029
ENSG00000185658	ENSG00000106211	0.0115969	0.205292	1	-3.42029
ENSG00000185658	ENSG00000106244	0.0850362	0.0918378	1	-3.42029
ENSG00000185658	ENSG00000172331	0.0623031	-0.244742	2	-7.5423
ENSG00000185658	ENSG00000130066	0.0266944	0.0978513	3	-12.0871
ENSG00000185658	ENSG00000079482	0.048695	-0.0020817	1	-3.42029
ENSG00000185658	ENSG00000198034	0.061515	-0.303982	2	-7.5423
ENSG00000185658	ENSG00000104765	0.0977616	-0.252133	7	-32.809
ENSG00000185658	ENSG00000005238	0.0614665	0.0886912	4	-16.9391
ENSG00000185658	ENSG00000198000	0.00387704	0.146332	1	-3.42029
ENSG00000185658	ENSG00000044574	0.0199366	0.0501032	2	-7.5423
ENSG00000185658	ENSG00000244734	0.0418723	-0.278071	1	-3.42029
ENSG00000185658	ENSG00000126432	0.0883454	-0.016783	4	-16.9391
ENSG00000185658	ENSG00000110330	0.0351256	-0.0613438	1	-3.42029
ENSG00000185658	ENSG00000266412	0.0141791	-0.249349	3	-12.0871
ENSG00000185658	ENSG00000022840	0.0261633	-0.140625	1	-3.42029
ENSG00000185658	ENSG00000131981	0.0291714	-0.145263	1	-3.42029
ENSG00000185658	ENSG00000137804	0.0321075	0.0937885	1	-3.42029
ENSG00000185658	ENSG00000008517	0.00541779	-0.0260636	1	-3.42029
ENSG00000185658	ENSG00000188322	0.0644698	-0.0353213	1	-3.42029
ENSG00000185658	ENSG00000090238	0.0242361	0.012532	2	-7.5423
ENSG00000183576	ENSG00000167468	0.0201356	0.105134	1	-3.42029
ENSG00000183576	ENSG00000137193	0.0448225	-0.180012	1	-3.42029
ENSG00000183576	ENSG00000144655	0.0394815	0.0728018	1	-3.42029
ENSG00000183576	ENSG00000254726	0.00156882	0.0803798	1	-3.42029
ENSG00000183576	ENSG00000103671	0.000800181	0.0569831	1	-3.42029
ENSG00000183474	ENSG00000123562	0.000800181	0.0517337	1	-3.42029
ENSG00000183474	ENSG00000178764	0.0404968	-0.00668363	1	-3.42029
ENSG00000183474	ENSG00000140006	0.000800181	-0.0249623	1	-3.42029
ENSG00000183474	ENSG00000261052	0.0311575	0.163245	1	-3.42029
ENSG00000180628	ENSG00000160194	0.000288058	0.0101274	1	-3.42029
ENSG00000180628	ENSG00000205581	3.20002e-05	0.0456741	2	-7.5423
ENSG00000180628	ENSG00000100351	0.0197518	-0.147122	2	-7.5423
ENSG00000180628	ENSG00000184792	0.0191123	-0.0461572	1	-3.42029
ENSG00000180628	ENSG00000128228	0.06718	-0.0199034	1	-3.42029
ENSG00000180628	ENSG00000131100	0.00927676	-0.117813	1	-3.42029
ENSG00000180628	ENSG00000142546	0.00259425	-0.0707481	1	-3.42029
ENSG00000180628	ENSG00000087086	0.0310753	0.223794	11	-56.1318
ENSG00000180628	ENSG00000126247	0.00156882	-0.0249278	1	-3.42029
ENSG00000180628	ENSG00000105701	0.135789	0.225128	18	-101.106
ENSG00000180628	ENSG00000130313	0.000800181	0.00460692	1	-3.42029
ENSG00000180628	ENSG00000179271	0.0399627	-0.0748562	4	-16.9391
ENSG00000180628	ENSG00000129355	0.020491	0.0181424	1	-3.42029
ENSG00000180628	ENSG00000104918	3.20002e-05	0.0461856	1	-3.42029
ENSG00000180628	ENSG00000125656	0.00387704	-0.0924391	1	-3.42029
ENSG00000180628	ENSG00000141985	0.000800181	-0.00915355	1	-3.42029
ENSG00000180628	ENSG00000104904	0.039729	0.210347	3	-12.0871
ENSG00000180628	ENSG00000104886	3.20002e-05	0.023606	1	-3.42029
ENSG00000180628	ENSG00000167468	0.000800181	0.107933	3	-12.0871
ENSG00000180628	ENSG00000198858	0.0203186	0.132747	2	-7.5423
ENSG00000180628	ENSG00000172270	0.0352646	0.210013	7	-32.809
ENSG00000180628	ENSG00000132819	0.00387704	0.0895598	1	-3.42029
ENSG00000180628	ENSG00000124098	0.121091	0.157259	4	-16.9391
ENSG00000180628	ENSG00000066926	0.0741747	0.206442	5	-22.0348
ENSG00000180628	ENSG00000134779	0.0311575	-0.127872	2	-7.5423
ENSG00000180628	ENSG00000173762	0.104943	0.00115855	6	-27.3339
ENSG00000180628	ENSG00000005381	0.136418	0.0990939	9	-44.2115
ENSG00000180628	ENSG00000173868	0.116187	0.070838	2	-7.5423
ENSG00000180628	ENSG00000013306	0.0644971	0.208123	2	-7.5423
ENSG00000180628	ENSG00000275302	0.0194004	0.0574393	1	-3.42029
ENSG00000180628	ENSG00000270647	0.000288058	-0.0591934	1	-3.42029
ENSG00000180628	ENSG00000132581	0.00156882	-0.0800987	1	-3.42029
ENSG00000180628	ENSG00000170315	0.290452	0.260373	30	-187.718
ENSG00000180628	ENSG00000106052	0.00156882	0.0474973	1	-3.42029
ENSG00000180628	ENSG00000122644	3.20002e-05	0.128679	4	-16.9391
ENSG00000180628	ENSG00000164442	0.099652	-0.0683788	1	-3.42029
ENSG00000180628	ENSG00000112146	0.00156882	-0.0696852	2	-7.5423
ENSG00000180628	ENSG00000112651	0.00156882	0.00183824	1	-3.42029
ENSG00000180628	ENSG00000223865	0.00156882	0.104763	1	-3.42029
ENSG00000180628	ENSG00000204287	0.00387704	0.155869	1	-3.42029
ENSG00000180628	ENSG00000213719	0.200024	-0.10156	8	-38.4399
ENSG00000180628	ENSG00000204463	0.00259425	0.0559624	1	-3.42029
ENSG00000180628	ENSG00000204482	0.00156882	0.04387	2	-7.5423
ENSG00000180628	ENSG00000204642	0.0235128	-0.0988382	1	-3.42029
ENSG00000180628	ENSG00000137198	0.0141791	0.185927	3	-12.0871
ENSG00000180628	ENSG00000145912	0.00387704	0.0873418	2	-7.5423
ENSG00000180628	ENSG00000113742	0.00721738	-0.102181	1	-3.42029
ENSG00000180628	ENSG00000113732	0.184116	0.0393149	4	-16.9391
ENSG00000180628	ENSG00000152700	0.00541779	-0.130159	1	-3.42029
ENSG00000180628	ENSG00000113522	0.0223323	0.0370931	1	-3.42029
ENSG00000180628	ENSG00000164398	0.0271588	-0.197471	1	-3.42029
ENSG00000180628	ENSG00000153037	0.000288058	-0.0344142	1	-3.42029
ENSG00000180628	ENSG00000138777	0.0637928	0.0720215	1	-3.42029
ENSG00000180628	ENSG00000145335	0.268539	0.204474	24	-143.01
ENSG00000180628	ENSG00000179010	0.00927676	0.0406159	1	-3.42029
ENSG00000180628	ENSG00000163950	0.0848939	-0.0817084	10	-50.112
ENSG00000180628	ENSG00000043093	0.0115969	0.0797492	1	-3.42029
ENSG00000180628	ENSG00000136521	0.000800181	0.0491378	1	-3.42029
ENSG00000180628	ENSG00000008952	0.0310753	0.323105	6	-27.3339
ENSG00000180628	ENSG00000114126	0.079483	-0.148643	1	-3.42029
ENSG00000180628	ENSG00000114626	0.0357558	0.0674065	2	-7.5423
ENSG00000180628	ENSG00000121552	0.00387704	-0.0341209	2	-7.5423
ENSG00000180628	ENSG00000036054	0.00721738	-0.130474	1	-3.42029
ENSG00000180628	ENSG00000144746	0.0115969	-0.114804	2	-7.5423
ENSG00000180628	ENSG00000114784	0.0736293	0.157368	4	-16.9391
ENSG00000180628	ENSG00000047410	0.00259425	-0.104086	2	-7.5423
ENSG00000180628	ENSG00000143162	0.0115969	0.133069	1	-3.42029
ENSG00000180628	ENSG00000122224	0.00156882	-0.0875062	2	-7.5423
ENSG00000180628	ENSG00000158710	3.20002e-05	-0.0918539	1	-3.42029
ENSG00000180628	ENSG00000163221	0.132646	0.115513	2	-7.5423
ENSG00000180628	ENSG00000163220	0.0235128	0.22782	1	-3.42029
ENSG00000180628	ENSG00000143420	0.00259425	-0.0622954	1	-3.42029
ENSG00000180628	ENSG00000142676	0.152585	0.235245	16	-87.7938
ENSG00000180628	ENSG00000007968	0.0500792	-0.0866452	1	-3.42029
ENSG00000180628	ENSG00000158195	0.0115969	0.072265	1	-3.42029
ENSG00000180628	ENSG00000159023	0.00927676	0.101489	3	-12.0871
ENSG00000180628	ENSG00000084623	0.0215369	-0.000460423	1	-3.42029
ENSG00000180628	ENSG00000126067	0.0304565	-0.0299045	5	-22.0348
ENSG00000180628	ENSG00000131236	0.00259425	0.0322024	1	-3.42029
ENSG00000180628	ENSG00000117450	0.0235128	0.120824	1	-3.42029
ENSG00000180628	ENSG00000162368	0.000800181	-0.0828305	1	-3.42029
ENSG00000180628	ENSG00000162385	0.00259425	-0.0181838	1	-3.42029
ENSG00000180628	ENSG00000116741	0.00927676	-0.038368	1	-3.42029
ENSG00000180628	ENSG00000081237	0.00927676	-0.0266197	2	-7.5423
ENSG00000180628	ENSG00000159346	0.0235128	0.207153	2	-7.5423
ENSG00000180628	ENSG00000143774	0.0444712	0.262434	11	-56.1318
ENSG00000180628	ENSG00000143727	0.0596634	0.0455005	5	-22.0348
ENSG00000180628	ENSG00000119185	0.0160551	0.089205	1	-3.42029
ENSG00000180628	ENSG00000115758	0.0505893	-0.00137436	2	-7.5423
ENSG00000180628	ENSG00000068697	0.0141791	-0.139627	1	-3.42029
ENSG00000180628	ENSG00000243147	0.0563436	0.160089	1	-3.42029
ENSG00000180628	ENSG00000143924	0.00721738	0.124137	1	-3.42029
ENSG00000180628	ENSG00000115310	0.0631498	0.043754	2	-7.5423
ENSG00000180628	ENSG00000114956	0.000800181	-0.0311095	1	-3.42029
ENSG00000180628	ENSG00000034510	0.236384	0.198914	21	-121.701
ENSG00000180628	ENSG00000168883	0.000288058	-0.061353	1	-3.42029
ENSG00000180628	ENSG00000155368	0.0351743	0.0707958	1	-3.42029
ENSG00000180628	ENSG00000136732	0.00541779	0.0775658	2	-7.5423
ENSG00000180628	ENSG00000173272	0.0229373	-0.103944	2	-7.5423
ENSG00000180628	ENSG00000136560	0.101256	0.0689794	3	-12.0871
ENSG00000180628	ENSG00000155729	0.000800181	0.0140443	1	-3.42029
ENSG00000180628	ENSG00000082146	0.0304035	0.157013	7	-32.809
ENSG00000180628	ENSG00000055044	0.00387704	-0.0319958	1	-3.42029
ENSG00000180628	ENSG00000106211	0.000800181	5.10728e-05	1	-3.42029
ENSG00000180628	ENSG00000166925	0.0446602	-0.00811981	1	-3.42029
ENSG00000180628	ENSG00000128609	0.050637	-0.0547397	1	-3.42029
ENSG00000180628	ENSG00000128524	0.00259425	0.026589	1	-3.42029
ENSG00000180628	ENSG00000172331	0.039729	0.255268	9	-44.2115
ENSG00000180628	ENSG00000133606	0.060394	0.305086	3	-12.0871
ENSG00000180628	ENSG00000106028	0.00387704	-0.0403034	1	-3.42029
ENSG00000180628	ENSG00000205542	0.258682	0.208512	35	-227.164
ENSG00000180628	ENSG00000130066	3.20002e-05	-0.05263	3	-12.0871
ENSG00000180628	ENSG00000089289	0.00721738	0.174027	1	-3.42029
ENSG00000180628	ENSG00000198034	0.205273	0.228294	14	-74.8369
ENSG00000180628	ENSG00000101928	0.000288058	0.126368	1	-3.42029
ENSG00000180628	ENSG00000180879	0.106006	-0.0408072	2	-7.5423
ENSG00000180628	ENSG00000130830	0.101154	0.262683	5	-22.0348
ENSG00000180628	ENSG00000130227	0.00156882	-0.0741044	2	-7.5423
ENSG00000180628	ENSG00000147454	0.0601339	0.16575	6	-27.3339
ENSG00000180628	ENSG00000104765	0.039729	0.276865	17	-94.407
ENSG00000180628	ENSG00000104660	0.000288058	0.00281976	1	-3.42029
ENSG00000180628	ENSG00000169139	0.00927676	-0.0599084	1	-3.42029
ENSG00000180628	ENSG00000179526	0.0798546	0.0432579	2	-7.5423
ENSG00000180628	ENSG00000179632	0.116247	0.129531	1	-3.42029
ENSG00000180628	ENSG00000160948	0.142324	-0.00198339	3	-12.0871
ENSG00000180628	ENSG00000198876	0.167731	0.320078	2	-7.5423
ENSG00000180628	ENSG00000147955	3.20002e-05	-0.0216061	1	-3.42029
ENSG00000180628	ENSG00000135046	0.0201778	0.0695362	1	-3.42029
ENSG00000180628	ENSG00000187742	0.000288058	-0.0366853	1	-3.42029
ENSG00000180628	ENSG00000136842	0.00541779	0.0271266	1	-3.42029
ENSG00000180628	ENSG00000119326	0.039276	-0.0492215	2	-7.5423
ENSG00000180628	ENSG00000136908	0.0189915	-0.0436273	2	-7.5423
ENSG00000180628	ENSG00000085265	0.000288058	0.0395346	1	-3.42029
ENSG00000180628	ENSG00000117984	0.00156882	0.0103309	1	-3.42029
ENSG00000180628	ENSG00000244734	0.125741	0.209454	22	-128.726
ENSG00000180628	ENSG00000134333	0.093639	-0.00747622	1	-3.42029
ENSG00000180628	ENSG00000168002	0.0876973	0.030247	1	-3.42029
ENSG00000180628	ENSG00000168066	0.00387704	-0.0401874	1	-3.42029
ENSG00000180628	ENSG00000173992	0.00387704	0.0891835	1	-3.42029
ENSG00000180628	ENSG00000172531	0.0427556	-0.0348443	2	-7.5423
ENSG00000180628	ENSG00000084207	0.00259425	-0.0961847	1	-3.42029
ENSG00000180628	ENSG00000149357	0.018463	-0.0998596	1	-3.42029
ENSG00000180628	ENSG00000137692	0.00259425	0.101905	1	-3.42029
ENSG00000180628	ENSG00000026025	0.018172	0.0317777	3	-12.0871
ENSG00000180628	ENSG00000266412	0.199454	0.281491	19	-107.89
ENSG00000180628	ENSG00000166295	0.0216486	-0.123561	1	-3.42029
ENSG00000180628	ENSG00000138279	0.0281139	0.0575867	1	-3.42029
ENSG00000180628	ENSG00000171314	0.0499458	0.108376	3	-12.0871
ENSG00000180628	ENSG00000196072	0.0932195	-0.0018943	1	-3.42029
ENSG00000180628	ENSG00000148908	0.000800181	-0.0491754	1	-3.42029
ENSG00000180628	ENSG00000159335	0.0588981	-0.159182	1	-3.42029
ENSG00000180628	ENSG00000110852	0.0912777	0.0437909	1	-3.42029
ENSG00000180628	ENSG00000139625	0.000288058	-0.00960899	1	-3.42029
ENSG00000180628	ENSG00000111481	0.00259425	0.0506877	1	-3.42029
ENSG00000180628	ENSG00000092841	0.0235128	0.228684	4	-16.9391
ENSG00000180628	ENSG00000196531	0.0235128	0.173088	1	-3.42029
ENSG00000180628	ENSG00000175203	0.0702082	-0.0319674	1	-3.42029
ENSG00000180628	ENSG00000135446	0.0417426	-0.0412749	1	-3.42029
ENSG00000180628	ENSG00000135678	0.000288058	0.130664	1	-3.42029
ENSG00000180628	ENSG00000070961	0.0263303	-0.122315	1	-3.42029
ENSG00000180628	ENSG00000173598	0.121227	0.0752449	8	-38.4399
ENSG00000180628	ENSG00000136003	0.138468	0.116191	3	-12.0871
ENSG00000180628	ENSG00000111237	3.20002e-05	-0.0799989	1	-3.42029
ENSG00000180628	ENSG00000170855	0.15729	0.0353789	1	-3.42029
